Iteration,Energy,Loss Function
0,0.3246518017687675,0.25897128227219074
1,0.029607387673662108,0.05870694252936781
2,0.0029094306421467864,-0.010744106389778647
3,0.004588870477009285,-0.01233974190516603
4,0.004588870477009285,-0.013673100167571445
5,0.004588870477009285,-0.013849998287107586
6,0.004588870477009285,-0.014110246327341133
7,0.004588870477009285,-0.014221299765796095
8,0.004588870477009285,-0.014261942730846973
9,0.004588870477009285,-0.014279009381018967
10,0.004588870477009285,-0.014286069235161855
11,0.004588870477009285,-0.014292750474618289
12,0.004588870477009285,-0.014299596779838343
13,0.004588870477009285,-0.01430540478048218
14,0.004588870477009285,-0.014311694729380922
15,0.004588870477009285,-0.01431574413117235
16,0.004588870477009285,-0.014317651108766495
17,0.004588870477009285,-0.014319126169036665
18,0.004588870477009285,-0.014321296750968486
19,0.004588870477009285,-0.014324750382837438
20,0.004588870477009285,-0.014330096745646774
21,0.004588870477009285,-0.014335180282601261
22,0.004588870477009285,-0.014336368764609232
23,0.004588870477009285,-0.01433650888045249
24,0.004588870477009285,-0.01433674371653899
25,0.004588870477009285,-0.014337113257736
26,0.004588870477009285,-0.014337652483372406
27,0.004588870477009285,-0.014338455487643759
28,0.004588870477009285,-0.014339668745561578
29,0.004588870477009285,-0.014340891448892785
30,0.004588870477009285,-0.014341666823875372
31,0.004588870477009285,-0.014341920306065457
32,0.004588870477009285,-0.014341969575637359
33,0.004588870477009285,-0.014342037462694582
34,0.004588870477009285,-0.014342147707268351
35,0.004588870477009285,-0.014342326767731109
36,0.004588870477009285,-0.014342602898308996
37,0.004588870477009285,-0.014342923909182216
38,0.004588870477009285,-0.01434317233742619
39,0.004588870477009285,-0.01434333084299498
40,0.004588870477009285,-0.014343415368312035
41,0.004588870477009285,-0.014343470940248996
42,0.004588870477009285,-0.01434352988113771
43,0.004588870477009285,-0.014343628248890572
44,0.004588870477009285,-0.014343798855537946
45,0.004588870477009285,-0.01434409605218208
46,0.004588870477009285,-0.014344596394187286
47,0.004588870477009285,-0.014345352432636122
48,0.004588870477009285,-0.014346004736810199
49,0.004588870477009285,-0.01434632544403209
50,0.004588870477009285,-0.014346423775899227
51,0.004588870477009285,-0.014346438034788614
52,0.004588870477009285,-0.014346443721488675
53,0.004588870477009285,-0.014346453573062704
54,0.004588870477009285,-0.014346471316054881
55,0.004588870477009285,-0.01434650372145224
56,0.004588870477009285,-0.014346562388776875
57,0.004588870477009285,-0.014346665645077795
58,0.004588870477009285,-0.01434683586951858
59,0.004588870477009285,-0.014347075976331588
60,0.004588870477009285,-0.01434724245535436
61,0.004588870477009285,-0.014347383981757134
62,0.004588870477009285,-0.01434743766815522
63,0.004588870477009285,-0.014347451611395948
64,0.004588870477009285,-0.014347461434389995
65,0.004588870477009285,-0.014347478586386046
66,0.004588870477009285,-0.014347509251119462
67,0.004588870477009285,-0.014347563341430402
68,0.004588870477009285,-0.014347652836938897
69,0.004588870477009285,-0.014347772580684903
70,0.004588870477009285,-0.014347829767050754
71,0.004588870477009285,-0.014347864649273115
72,0.004588870477009285,-0.014347870775274111
73,0.004588870477009285,-0.014347872210123432
74,0.004588870477009285,-0.014347873659338274
75,0.004588870477009285,-0.014347876174217403
76,0.004588870477009285,-0.014347880631807535
77,0.004588870477009285,-0.014347888634968366
78,0.004588870477009285,-0.014347902916327033
79,0.004588870477009285,-0.014347927949734673
80,0.004588870477009285,-0.014347970321190815
81,0.004588870477009285,-0.01434803712521132
82,0.004588870477009285,-0.014348121731964304
83,0.004588870477009285,-0.014348190388936964
84,0.004588870477009285,-0.01434824193204251
85,0.004588870477009285,-0.014348254874868337
86,0.004588870477009285,-0.014348256038776123
87,0.004588870477009285,-0.014348256323457008
88,0.004588870477009285,-0.014348256830063216
89,0.004588870477009285,-0.01434825776542025
90,0.004588870477009285,-0.014348259467850255
91,0.004588870477009285,-0.014348262579650608
92,0.004588870477009285,-0.01434826816064438
93,0.004588870477009285,-0.014348277946672122
94,0.004588870477009285,-0.014348294043973595
95,0.004588870477009285,-0.014348318844663574
96,0.004588870477009285,-0.014348351449714556
97,0.004588870477009285,-0.014348391056100815
98,0.004588870477009285,-0.014348420831110214
99,0.004588870477009285,-0.014348428107048478
100,0.004588870477009285,-0.01434842894363215
101,0.004588870477009285,-0.01434842923932823
102,0.004588870477009285,-0.014348429748977648
103,0.004588870477009285,-0.014348430669956613
104,0.004588870477009285,-0.0143484323636915
105,0.004588870477009285,-0.014348435464244651
