Iteration,Energy,Loss Function,Bias
0,0.31715481742193236,0.3385126562046015,0.0
1,0.04223127035417127,0.031476893689231414,0.4600359760901268
2,0.04223127035417127,0.029111592335272583,0.49610817461743395
3,0.0009542949668127152,0.020141584757507554,0.59912871875493
4,0.0008516484749016418,0.017967731905551218,0.5793520822677722
5,0.0008516484749016418,0.016937527261365524,0.5996666081855356
6,0.0018342229808026116,0.016307493665749854,0.6159826614446975
7,0.0018342229808026116,0.016051782090655203,0.620367786036311
8,0.0018342229808026116,0.015764157696269217,0.6176837416432388
9,0.0018342229808026116,0.01546682521543219,0.6160251488233284
10,0.0018342229808026116,0.015291052392738994,0.6161353597487697
11,0.0018342229808026116,0.015186279525336903,0.6120733842707856
12,0.0018342229808026116,0.015071192900393764,0.5991358636581895
13,0.002171110002195817,0.014907861447454854,0.568695340031886
14,0.002171110002195817,0.014756955474164208,0.5328817907632882
15,0.002171110002195817,0.014593583213204338,0.49900307950891537
16,0.002171110002195817,0.014473060559483584,0.4665979506070646
17,0.002171110002195817,0.014349940630788248,0.42051691729632784
18,0.0010203536885972145,0.014295342335107031,0.4070632205781303
19,0.0017761403100126486,0.014240788930919393,0.3866637700245528
20,0.0017761403100126486,0.014196281849997107,0.3755415151554575
21,0.0017761403100126486,0.014156880028504867,0.35592974508899555
22,0.0017761403100126486,0.014132372675158432,0.353329540826327
23,0.0017761403100126486,0.014116630267079888,0.34530910188098557
24,0.0017761403100126486,0.014096963310151716,0.3423134328572117
25,0.0017761403100126486,0.014083522133738223,0.33952417680064295
26,0.0017761403100126486,0.014075216480833009,0.3428975852674662
27,0.0017761403100126486,0.014067200415688031,0.34477111782819914
28,0.0017761403100126486,0.014054579435079737,0.3502309999795332
29,0.0017761403100126486,0.014035470949570755,0.3558124166962993
30,0.0017761403100126486,0.014015191157930358,0.36947007565034096
31,0.0017761403100126486,0.01400358904485113,0.37415835133690395
32,0.0017761403100126486,0.013993440771470194,0.38713766240112335
33,0.0017761403100126486,0.013982286605641674,0.3867167939318652
34,0.0017761403100126486,0.013967303108274548,0.3926911755343219
35,0.0017761403100126486,0.013946445500965176,0.4147342602748987
36,0.0017761403100126486,0.013934466743189482,0.43310116913097896
37,0.0017761403100126486,0.013926944488385488,0.4471434216724035
38,0.0017761403100126486,0.013919957013043993,0.45200268888557893
39,0.0017761403100126486,0.013913985803856757,0.4547018720182974
40,0.0017761403100126486,0.01390478629094891,0.4543743125921769
41,0.0017761403100126486,0.013895736685446691,0.45252524249959697
42,0.0017761403100126486,0.013888905613391582,0.4515218580212417
43,0.0017761403100126486,0.013881107474838955,0.45251353217176965
44,0.0017761403100126486,0.013876750949171205,0.45418750119388984
45,0.0017761403100126486,0.013873615106538867,0.45735224753193005
46,0.0017761403100126486,0.013870777839645906,0.45896208521300175
47,0.0017761403100126486,0.013867010571608341,0.46016633021185166
48,0.0017761403100126486,0.013861977688650424,0.45692925987158833
49,0.0017761403100126486,0.013857245584960615,0.4523605195091277
50,0.0017761403100126486,0.01385368735866568,0.44433156245514216
51,0.0017761403100126486,0.013851367495801657,0.44200258955693367
52,0.0017761403100126486,0.01384933381297484,0.4397139511741711
53,0.0017761403100126486,0.013846532160720805,0.440711016190403
54,0.0017761403100126486,0.013842413557523503,0.4440567922302742
55,0.0017761403100126486,0.013838119213728335,0.4493006572635822
56,0.0017761403100126486,0.013834091643088334,0.4542904089773409
57,0.0017761403100126486,0.013830696513388266,0.45715926514336847
58,0.0017761403100126486,0.013827567568139215,0.4570753867650551
59,0.0017761403100126486,0.013824950615297326,0.45482047676701914
60,0.0017761403100126486,0.013822379007988706,0.45020718086383715
61,0.0017761403100126486,0.013819702823970563,0.44690973182538374
62,0.0017761403100126486,0.013816111347259626,0.4448951446945388
63,0.0017761403100126486,0.013812534473515463,0.4459360967615334
64,0.0017761403100126486,0.013810488020097567,0.4484432334637083
65,0.0017761403100126486,0.013809260751455724,0.4510268392561067
66,0.0017761403100126486,0.013808430098303907,0.4526213838105468
67,0.0017761403100126486,0.013807834435273721,0.45415089458315244
68,0.0017761403100126486,0.013807203086602198,0.45383218767451733
69,0.0017761403100126486,0.013806534413093171,0.45263536979081265
70,0.0017761403100126486,0.01380610131433578,0.45232489181525604
71,0.0017761403100126486,0.013805711481074116,0.45196359050660206
72,0.0017761403100126486,0.013805280380769986,0.452203398315788
73,0.0017761403100126486,0.013804879494713814,0.45222128105273823
74,0.0017761403100126486,0.01380462319940021,0.45239195739283483
75,0.0017761403100126486,0.013804491746195274,0.45226707037783115
76,0.0017761403100126486,0.01380439112518021,0.4522845691210163
77,0.0017761403100126486,0.013804281331975548,0.45236676712037993
78,0.0017761403100126486,0.013804175940387742,0.4525967565266681
79,0.0017761403100126486,0.013804087040564786,0.45290172822329855
80,0.0017761403100126486,0.013804025744326289,0.45297819002548445
81,0.0017761403100126486,0.013803979770566972,0.45284518032004184
82,0.0017761403100126486,0.013803924080601127,0.4523953619579218
83,0.0017761403100126486,0.013803841057979507,0.4515655905810817
84,0.0017761403100126486,0.013803726793401593,0.45032582097624846
85,0.0017761403100126486,0.013803604449843257,0.4491470355539308
86,0.0017761403100126486,0.013803512206877288,0.4486050550090311
87,0.0017761403100126486,0.013803457446475301,0.44871833031803043
88,0.0017761403100126486,0.013803418815292704,0.44896846425286974
89,0.0017761403100126486,0.013803383634387599,0.44906652989033274
90,0.0017761403100126486,0.013803357913813609,0.44880358198973
91,0.0017761403100126486,0.01380334520231519,0.4483599937599232
92,0.0017761403100126486,0.01380333976206955,0.4480278066588632
93,0.0017761403100126486,0.013803335370664688,0.44781644657822545
94,0.0017761403100126486,0.013803329243416035,0.44768704483587957
95,0.0017761403100126486,0.013803321603856002,0.44775832179238884
96,0.0017761403100126486,0.013803314196165518,0.4480571957202906
97,0.0017761403100126486,0.013803308550751412,0.448429108477476
98,0.0017761403100126486,0.013803303464142672,0.4487371468656726
99,0.0017761403100126486,0.013803296141323963,0.4490197270606947
100,0.0017761403100126486,0.013803284734416032,0.4492166791418626
101,0.0017761403100126486,0.013803269662629214,0.44920137135561156
102,0.0017761403100126486,0.013803259965999019,0.44890775980303904
103,0.0017761403100126486,0.013803256405805929,0.4486210814981532
104,0.0017761403100126486,0.013803255176510659,0.4484958567837649
105,0.0017761403100126486,0.013803253442816476,0.4483787081094559
106,0.0017761403100126486,0.013803250559536524,0.44824652777178114
107,0.0017761403100126486,0.013803245847570506,0.44809310311411277
108,0.0017761403100126486,0.013803239220078029,0.44790071034397394
109,0.0017761403100126486,0.013803235393660346,0.44785656962257747
110,0.0017761403100126486,0.013803233260059127,0.4478833532444936
111,0.0017761403100126486,0.013803231540495255,0.4479396315461781
112,0.0017761403100126486,0.013803228784843432,0.4479684774072744
113,0.0017761403100126486,0.013803224240829647,0.44797931223761683
114,0.0017761403100126486,0.01380321711322321,0.447876696898596
115,0.0017761403100126486,0.013803209487382815,0.4476647789748133
116,0.0017761403100126486,0.013803206897407988,0.4474813346952164
