Iteration,Energy,Loss Function
0,0.1989519261795051,0.1317512049433068
1,0.08231010726669506,0.04586779816865575
2,0.10685870159234166,0.029425565631943557
3,0.13150549075855975,0.019976928723366847
4,0.13150549075855975,0.016593924686157436
5,0.13150549075855975,0.01578093264519313
6,0.13150549075855975,0.015723852818893266
7,0.13150549075855975,0.015682353540144554
8,0.11303588551693243,0.015603096444042591
9,0.1314763237432559,0.015456663536418867
10,0.10613317485104627,0.015226701564054146
11,0.11467661499640684,0.015062576384779177
12,0.10794253923833591,0.014957735002571968
13,0.10794253923833591,0.014875486137394988
14,0.1134748524847919,0.01486307188051838
15,0.1255317259180671,0.014840053598770865
16,0.11554891937621152,0.014797307248662572
17,0.11378616129793989,0.014720256015612868
18,0.0627338402001616,0.01459738840243806
19,0.03643961695846496,0.014513227418514605
20,0.053656061981165036,0.014488299771581942
21,0.03964548190454648,0.014453609659834717
22,0.03964548190454648,0.014441686844181923
23,0.03964548190454648,0.014432437667503044
24,0.03964548190454648,0.01441567784187543
25,0.025696842612335843,0.014386580918760255
26,0.01605452016720606,0.01434418169929374
27,0.01459261859736775,0.014316374116224422
28,0.01459261859736775,0.01429624898072211
29,0.016639080576057196,0.014282272896446737
30,0.019140896501196384,0.014269985208920298
31,0.015285247213364309,0.014248314779916168
32,0.008804221381784008,0.01421044638671236
33,0.0045594833493886,0.014150868406098005
34,0.0075530670750910975,0.014109492621970204
35,0.0075530670750910975,0.014100348615689654
36,0.008879233309577362,0.014089493442857528
37,0.008879233309577362,0.014086438571611171
38,0.008879233309577362,0.014081150853233547
39,0.009655808199136223,0.014071754913472262
40,0.004895590264189371,0.014055420831505573
41,0.006357214763827192,0.014029828711317534
42,0.006357214763827192,0.014005777165207083
43,0.004520581875615883,0.013995529527854949
44,0.015389695783877565,0.013989640084576928
45,0.015389695783877565,0.013987352837796868
46,0.015389695783877565,0.013983563048578446
47,0.015389695783877565,0.013977098075413323
48,0.015389695783877565,0.01396634376023298
49,0.014204785588558791,0.013950916855895524
50,0.01214181272363456,0.013941506589591032
51,0.01214181272363456,0.013936476935125515
52,0.010649334866390211,0.013933236833718547
53,0.012587043063689738,0.013930189089542412
54,0.012587043063689738,0.01392495312107119
55,0.013631764201767243,0.013916045562062395
56,0.007071588244041734,0.013902624452971662
57,0.006295917803877006,0.013892752873498991
58,0.006295917803877006,0.01388848489031348
59,0.007071588244041734,0.013885535043983389
60,0.008300212167434519,0.013883261568287564
61,0.011108209280547473,0.01387926536598539
62,0.018515652143321328,0.013872213617907705
63,0.018515652143321328,0.013860436287866212
64,0.017296575647159154,0.013844882380837082
65,0.017296575647159154,0.013838265615640229
