Iteration,Energy,Loss Function,Bias
0,0.004386414634146794,-0.006367803172906074,0.0
1,0.003330548288436814,-0.0073969686346529295,0.006681344331385168
2,0.0033030779837362654,-0.007427932861900422,0.006154637241275509
3,0.003246042912000119,-0.007472278560264813,0.006128359985428084
4,0.003221021914491397,-0.007538973898128027,0.006084708498835918
5,0.003158438079456362,-0.00762035948801629,0.006022189728094037
6,0.0031368120620395797,-0.00764933906494982,0.005952694546839364
7,0.0031322544918205276,-0.007687051384083351,0.005918235433172992
8,0.0031147488421020392,-0.007711188622349521,0.005884614851392743
9,0.0030826689419432263,-0.00774426402710016,0.005879398795168017
10,0.0030826689419432263,-0.007753189591080561,0.00588847005653513
11,0.0030826689419432263,-0.0077573441802309615,0.005895261069220565
12,0.0030826689419432263,-0.007760739381242386,0.005900782391887945
13,0.0030826689419432263,-0.007761817570142602,0.0059079638015978745
14,0.0030826689419432263,-0.00776246920334724,0.005914435159684352
15,0.0030826689419432263,-0.00776295211784043,0.005920328590720613
16,0.0030826689419432263,-0.007763567530904638,0.00593171715436485
17,0.0029999393754042785,-0.007834454327785229,0.006003643004898898
18,0.0029999393754042785,-0.007834505979360286,0.006005198626923263
19,0.0029999393754042785,-0.007835006597449484,0.0060071141088718465
20,0.0029913867914532783,-0.007845404975248504,0.0060255370750386785
21,0.0029913867914532783,-0.007848781874496301,0.0060217805525825995
22,0.0029913867914532783,-0.007852690534693505,0.006010702460177558
23,0.0029913867914532783,-0.007854274234301089,0.005992213457531149
24,0.0029913867914532783,-0.007854824957497075,0.005984863239872058
25,0.0029913867914532783,-0.007855128622683902,0.005981711876372075
26,0.0029913867914532783,-0.007855293371123215,0.005974840494139913
27,0.0029913867914532783,-0.007855407755652771,0.005966951249685132
28,0.0029913867914532783,-0.007855469752054763,0.005959869253770098
29,0.0029913867914532783,-0.007855509030251652,0.0059542108545580135
30,0.0029913867914532783,-0.00785555472897426,0.005946846454615823
31,0.0029913867914532783,-0.007855591283345904,0.005939660599940165
32,0.0029913867914532783,-0.007855622104304117,0.005933251370899418
33,0.0029913867914532783,-0.007855655491479293,0.005926377952559645
34,0.0029913867914532783,-0.007855691564240647,0.005918477090284959
35,0.002956174402004608,-0.00788740068674755,0.0058524876615500205
36,0.002956174402004608,-0.00788740096520752,0.005852238386534853
37,0.0028844888580509803,-0.007938395752876425,0.005808483684809431
38,0.0028844888580509803,-0.007938588365356295,0.0058060686961568285
39,0.0028844888580509803,-0.007938957295367815,0.005806465393509465
40,0.0028773028282056113,-0.007943784329909616,0.005791567324060284
41,0.002875629767805298,-0.00794541009534087,0.005789105499072963
42,0.002875629767805298,-0.00794806232855917,0.005785999466611663
43,0.002875629767805298,-0.007952741958993634,0.0057770846122016046
44,0.002875629767805298,-0.007956900398961216,0.00576370527818239
45,0.002875629767805298,-0.007962043290839951,0.005756762918037512
46,0.002875629767805298,-0.00796412227784334,0.005708224289500864
47,0.002875629767805298,-0.007966676384219124,0.005701337362539992
48,0.002875629767805298,-0.007968426807046238,0.005704630046136563
49,0.002875629767805298,-0.007969690804774006,0.005696933887868894
50,0.002875629767805298,-0.007970336742373794,0.005683440711969984
51,0.002875629767805298,-0.007970826848385276,0.005666722836920737
52,0.002875629767805298,-0.00797109993447501,0.005649243854537035
53,0.002875629767805298,-0.007971228022415476,0.005632974149437791
54,0.002875629767805298,-0.007971281085054691,0.005621644731394994
55,0.002875629767805298,-0.007971323631068322,0.005612890858486448
56,0.002875629767805298,-0.00797137312779274,0.005605208976616589
57,0.002875629767805298,-0.00797141435385389,0.0056020768078681995
58,0.002875629767805298,-0.007971445400368215,0.005603658199298741
59,0.002875629767805298,-0.007971468582598638,0.005607492478429987
60,0.002875629767805298,-0.007971486729233628,0.005611398440044652
61,0.002875629767805298,-0.007971502763403778,0.005614631967095313
62,0.002875629767805298,-0.007971515020084922,0.005615820629187486
63,0.002875629767805298,-0.007971525976096626,0.005614377161150238
64,0.002875629767805298,-0.007971538529917643,0.005609194424033842
65,0.002875629767805298,-0.007971551437744378,0.00559948239588254
66,0.002875629767805298,-0.007971559660501804,0.005588997575629656
67,0.002875629767805298,-0.007971563722442936,0.005582457660846548
68,0.002875629767805298,-0.007971566898032356,0.0055782250341934545
69,0.002875629767805298,-0.007971570427618207,0.005575388804661482
70,0.002875629767805298,-0.007971576313394244,0.005572393198011868
71,0.002875629767805298,-0.00797158595204257,0.005568022586739389
72,0.002875629767805298,-0.007971599291996213,0.0055596770786445135
73,0.002875629767805298,-0.007971605884440208,0.005552413264768184
74,0.002875629767805298,-0.007971608018934578,0.005548394954862142
75,0.002875629767805298,-0.007971608760071159,0.0055478280560568895
76,0.002875629767805298,-0.007971609905131053,0.005548167723407802
77,0.002875629767805298,-0.007971611621886839,0.005548697105520984
78,0.002875629767805298,-0.00797161432471522,0.005548002387170855
79,0.002875629767805298,-0.007971618029078314,0.005543806328584203
80,0.002875629767805298,-0.007971621473624783,0.005535563242799025
