Iteration,Energy,Loss Function
0,0.001226868332020644,0.001445752623286885
1,0.0010737362081851267,0.0012798670681400863
2,0.0010101842103505496,0.001199614450834861
3,0.0010194553813906394,0.0011942816436671434
4,0.001013921090240145,0.0011929366456919384
5,0.001013921090240145,0.0011903927793660786
6,0.001013921090240145,0.0011857511448997923
7,0.000985100433643508,0.0011782490714335012
8,0.0009456676558839742,0.0011719452745421193
9,0.0009469924253423882,0.0011700500857659555
10,0.0009458645657488371,0.0011675197543209277
11,0.0009458645657488371,0.0011658986853219505
12,0.0009467901941063504,0.0011630252970957426
13,0.0009357783436545838,0.001157997676854935
14,0.0009253784915930342,0.0011499985771776461
15,0.00090683021390248,0.0011426878892202075
16,0.0009054351582202764,0.0011404558886627973
17,0.0009028550348462182,0.0011374425881927812
18,0.0009312953857896992,0.0011336251850544428
19,0.0009168943905487503,0.0011264382554418344
20,0.0009036355769731666,0.0011135245198111152
21,0.0008611515226207689,0.0011019108910162423
22,0.0008548591422488598,0.0010970214483762045
23,0.000881284675038697,0.001092559934116816
24,0.0008747205729906851,0.0010859406115088445
25,0.0008512254293082749,0.0010828133556315181
26,0.0008421733963467074,0.0010820182741321412
27,0.0008496649653993361,0.0010806652301161832
28,0.000822637684157898,0.0010783835153519539
29,0.0008162057391954453,0.0010747359115425667
30,0.0008080034457245293,0.0010699511843464877
31,0.0008020575988399611,0.0010668044457105524
32,0.0008243056912157597,0.0010642069121714088
33,0.0008243056912157597,0.0010629583140967732
34,0.0008243056912157597,0.0010611716154498496
35,0.0008366572042896071,0.0010582503772407273
36,0.00085072953881653,0.001053748881661832
37,0.0008087662949944804,0.0010496941883792236
38,0.0008155948292582553,0.0010481759375413778
39,0.0008155948292582553,0.0010472694730527911
40,0.0008155948292582553,0.0010466936889430131
41,0.0008237010120005643,0.0010456832443594348
42,0.0008253441018691713,0.001043906191646152
43,0.0008169215521520181,0.0010409704857107665
44,0.0008188619464135484,0.0010372017108082276
45,0.0008105487353450706,0.0010355517798170837
46,0.0008125685130019983,0.001034094543086743
47,0.0008125685130019983,0.0010335845192741284
48,0.0008125685130019983,0.0010327894823768146
49,0.0008120746805575822,0.0010314922516260602
50,0.0008154471171449232,0.0010294979593706724
51,0.0008328319993263007,0.0010276210372600467
52,0.0008279234717927579,0.0010267112902781178
53,0.0008264583391107216,0.0010259978233192137
54,0.000811084436189733,0.0010253778322474093
55,0.000811084436189733,0.0010243350323812976
56,0.0008032935095814634,0.0010226041821116143
57,0.000804413675106481,0.001020079280918903
58,0.0007897099079703021,0.0010183368897390464
59,0.0007948700676096133,0.0010174813896293093
60,0.0007850190852904728,0.0010170144585364708
61,0.0007945950846449096,0.0010165112658001118
62,0.0007927970379781822,0.0010156580771669256
63,0.0007918108763268396,0.0010142014925363222
64,0.0008029599422807205,0.0010118837437222334
65,0.0007949300855775078,0.0010091147783486624
66,0.0007282896934362046,0.001007215257390106
67,0.0007248492684251413,0.001005320043189267
68,0.0007323183438671858,0.0010042371873478988
69,0.000730234474480966,0.0010022286905185286
70,0.000730234474480966,0.000998497759872265
71,0.0007340594107909394,0.0009925104370688725
72,0.0007525671751523644,0.0009893932748225546
73,0.0007531171988829385,0.0009887141285317837
74,0.0007531171988829385,0.0009879184459219102
75,0.0007429959358464648,0.0009866326899619245
76,0.0007429959358464648,0.00098462588830736
77,0.0007379199615772887,0.0009819238107675197
78,0.0007388686420186698,0.0009796575616672176
79,0.0007388686420186698,0.0009783645985444412
80,0.0007463186198724486,0.0009780160872084765
81,0.0007358285914715186,0.0009777539138851184
82,0.0007358285914715186,0.0009772977372340416
83,0.0007358285914715186,0.0009764881525533849
84,0.0007339419030457946,0.0009750852620947694
85,0.0007246430403602497,0.0009728903230954393
86,0.0007317825990610716,0.0009708943873486868
87,0.000734862873117396,0.0009700919834510905
88,0.0007323642868429234,0.0009695794797530812
89,0.0007323642868429234,0.0009693774584746526
90,0.0007292317702973368,0.0009690375860467492
91,0.0007292317702973368,0.0009684464598948132
92,0.0007292317702973368,0.0009674266162680501
93,0.0007043516592722919,0.0009657880845938911
94,0.0006894344157229894,0.0009638749427136751
95,0.0006913208696876271,0.0009630552908057228
96,0.0006946964027081171,0.0009626250815690958
97,0.0006946964027081171,0.0009624761764822083
98,0.0006946964027081171,0.0009622248262587076
99,0.0006946964027081171,0.0009617863971294724
100,0.0006956381730602228,0.0009610197648768526
101,0.0006925397083241442,0.0009597309839661358
102,0.0006961123620616575,0.0009578485567375112
103,0.0006837394853494138,0.0009565524854350355
104,0.0006837394853494138,0.0009558469580114278
105,0.0006866688063563301,0.0009554839378698788
106,0.0006866688063563301,0.0009552775410431333
107,0.0006866688063563301,0.0009549200520254151
108,0.0006873974344837686,0.0009542799699793112
109,0.0006736883151877404,0.0009531372935224602
110,0.0006716889458216891,0.0009512254968859294
111,0.0006710983871883095,0.0009488724328415245
112,0.0006710983871883095,0.0009474777617837809
113,0.0006710983871883095,0.0009460466378143453
114,0.0006710983871883095,0.0009458258720336819
115,0.0006653352603882039,0.0009455204848843403
116,0.0006653352603882039,0.0009450104616865822
117,0.0006653352603882039,0.0009441333236761434
118,0.0006653352603882039,0.0009426893852317845
119,0.0006641567120171433,0.0009408086385764694
120,0.0006641567120171433,0.0009401316748808474
