Iteration,Energy,Loss Function
0,0.17129537008333123,0.2484527424433812
1,0.0501365761785753,0.06752356048433958
2,0.006966594050663112,0.055851104086512345
3,0.010688353549478353,0.049603744097180026
4,0.0076535422144567685,0.04683409790059529
5,0.005434334729317288,0.04411115874273159
6,0.009716859390549138,0.0414779317835294
7,0.005635502795961386,0.03950766757154081
8,0.006339964695972637,0.038799605844768666
9,0.006339964695972637,0.03758927154125708
10,0.007246277450242056,0.035797593790759814
11,0.01273760263936089,0.03550741926627518
12,0.006921761198496358,0.03497562173909628
13,0.006921761198496358,0.03399407070920801
14,0.006810107126747674,0.032943900491330176
15,0.002471209473166524,0.032809792266787166
16,0.0020819415847112854,0.0326560978656174
17,0.002459999582010238,0.0325123448513622
18,0.00737193214241436,0.031236996692480642
19,0.00737193214241436,0.031176062599087173
20,0.00737193214241436,0.03059177461773632
21,0.00737193214241436,0.029564992358564534
22,0.00442412574038169,0.02818410591045105
23,0.0008964807281111437,0.027629416669396913
24,0.0008306991719111844,0.027228855871642487
25,0.0017057153471549034,0.0270888885552101
26,0.0017075591276444217,0.02694339649804559
27,0.0016261757639029846,0.02681597677186982
28,0.0012422769893244484,0.02663022247289606
29,0.0015008868974434398,0.02652206955888045
30,0.005058624589933781,0.02643645580480783
31,0.006318132821360543,0.026382167806633522
32,0.0017405898634588301,0.026352151726749
33,0.007172472813141029,0.026321501615236307
34,0.0017405898634588301,0.026291920006716037
35,0.0007848611241483799,0.0262777789220647
36,0.0007848611241483799,0.026268096145302774
37,0.009901333093670925,0.026254062570671716
38,0.00397614045303363,0.02624067790696765
39,0.003976140453033652,0.026227132982500134
40,0.009901333093670925,0.026215792898636424
41,0.009901333093670925,0.026204257488708325
42,0.0034769165348852876,0.0261923054110809
43,0.006681576674270913,0.026184714151448525
44,0.006681576674270913,0.026179761380752998
45,0.0066815766742708916,0.0261767596772036
46,0.009313607475812809,0.026172678609064824
47,0.006386140276074345,0.026170064461744524
48,0.006386140276074345,0.026168065153794228
49,0.006386140276074345,0.026166047952832366
50,0.005475409090224182,0.02616398301493316
51,0.005475409090224182,0.026162715748506822
52,0.0034769165348852876,0.026162190170042295
53,0.0034769165348853305,0.02616180446591042
54,0.0047025637525177875,0.026161172947342052
55,0.0047025637525177875,0.026160166278945542
56,0.004227395573416823,0.026158792781940842
57,0.004227395573416866,0.02615796707854775
58,0.004227395573416866,0.026157406209616447
59,0.004227395573416823,0.026156936662227504
60,0.004227395573416866,0.026156190890718977
61,0.0034769165348852876,0.026155027454374372
62,0.0034769165348853305,0.026153619720036728
63,0.0034769165348853305,0.02615290289316093
64,0.006386140276074345,0.02615262146417455
65,0.004227395573416866,0.02615251490507347
66,0.004227395573416823,0.02615236464692014
67,0.004227395573416866,0.026152104180933288
68,0.005653554099720952,0.02615165426174495
69,0.005653554099720952,0.026150919796895846
70,0.007172472813141029,0.026149924723109046
71,0.007172472813141029,0.026149253527708992
72,0.005475409090224182,0.02614879585591914
73,0.005475409090224182,0.026148681308483412
74,0.005475409090224182,0.026148619929723126
75,0.006386140276074345,0.026148560751892
76,0.004227395573416823,0.026148460932861627
77,0.004227395573416823,0.026148295956492644
78,0.004227395573416866,0.026148045935043468
79,0.004227395573416866,0.026147804929677665
80,0.004227395573416866,0.02614765665371358
81,0.006386140276074345,0.02614758366674113
82,0.004227395573416823,0.02614756349882312
83,0.004227395573416823,0.02614754950742947
84,0.004227395573416866,0.02614752824230285
85,0.004227395573416823,0.026147493501790513
86,0.004227395573416823,0.026147435483036656
87,0.004227395573416866,0.026147339611447457
88,0.004227395573416866,0.026147195506795624
89,0.0034769165348853305,0.026147069843206996
90,0.006386140276074345,0.026147008008194104
91,0.006386140276074345,0.026146987659848592
92,0.006386140276074345,0.02614698340067909
93,0.006386140276074345,0.026146979275351843
94,0.006386140276074345,0.026146971902718034
95,0.006386140276074345,0.02614695878273455
96,0.006386140276074345,0.026146936463917882
97,0.006386140276074345,0.02614690267498955
98,0.006386140276074345,0.02614687114159563
99,0.006386140276074345,0.026146846326339693
100,0.006386140276074345,0.02614682856407887
101,0.006386140276074345,0.02614682489141598
102,0.006386140276074345,0.02614682406153543
103,0.006386140276074345,0.026146823231585015
104,0.006386140276074345,0.02614682173262424
105,0.006386140276074345,0.026146818996838246
106,0.006386140276074345,0.026146814089741448
107,0.006386140276074345,0.026146805689982018
108,0.006386140276074345,0.026146792953501096
109,0.006386140276074345,0.02614678147568347
110,0.006386140276074345,0.026146773802158785
111,0.006386140276074345,0.026146769592856518
112,0.006386140276074345,0.026146768929710577
113,0.006386140276074345,0.02614676867391632
114,0.006386140276074345,0.02614676823586745
115,0.006386140276074345,0.02614676744747974
116,0.006386140276074345,0.02614676601500276
117,0.006386140276074345,0.026146763446830208
118,0.006386140276074345,0.0261467590609599
119,0.006386140276074345,0.026146752472151046
120,0.006386140276074345,0.026146746938740466
121,0.006386140276074345,0.026146743488189596
122,0.006386140276074345,0.02614674180021091
